sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz483	locus_1128360_1128924	1128360	1128924	565	0	343.0	324.7	98	351	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz483	locus_1130248_1130844	1130248	1130844	597	0	385.0	348.6	104	400	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_101570_102137	101570	102137	568	0	503.0	455.4	109	512	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_106712_107310	106712	107310	599	0	254.0	244.6	103	264	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_19650_20166	19650	20166	517	0	374.0	364.8	175	381	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_189605_190127	189605	190127	523	0	392.0	386.9	161	399	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_214607_215181	214607	215181	575	0	210.0	206.5	84	213	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz483	locus_20302_20892	20302	20892	591	0	128.0	121.7	36	142	100.0	100.0	100.0	100.0	100.0	100.0	99.7	99.7	87.0
mz483	locus_244634_245243	244634	245243	610	0	322.0	268.8	25	334	100.0	100.0	100.0	100.0	100.0	99.7	99.3	98.2	83.4
mz483	locus_253222_253808	253222	253808	587	0	380.0	347.3	138	390	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_254023_254581	254023	254581	559	0	139.0	137.4	67	151	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.1
mz483	locus_264813_265405	264813	265405	593	0	658.0	644.7	284	668	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_311821_312450	311821	312450	630	0	262.0	228.9	67	281	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	82.7
mz483	locus_321507_322062	321507	322062	556	0	482.0	455.1	166	491	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_27662_28204	27662	28204	543	0	523.0	509.6	148	531	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_372296_372862	372296	372862	567	0	414.0	396.1	212	426	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz483	locus_234911_235381	234911	235381	471	0	310.0	305.4	181	316	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
