sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz478	locus_890076_890675	890076	890675	600	0	191.0	173.2	80	196	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.5
mz478	locus_915022_915600	915022	915600	579	0	209.0	203.7	94	212	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz478	locus_915797_916386	915797	916386	590	0	267.0	258.7	106	271	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz478	locus_955414_955954	955414	955954	541	0	154.0	149.9	80	159	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz478	locus_1009874_1010467	1009874	1010467	594	0	126.0	121.9	51	130	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	93.9
mz478	locus_1019579_1020141	1019579	1020141	563	0	79.0	76.9	32	82	100.0	100.0	100.0	100.0	100.0	100.0	99.5	98.6	0.0
mz478	locus_1034458_1035080	1034458	1035080	623	0	174.0	164.3	44	180	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	99.7
mz478	locus_1040128_1040684	1040128	1040684	557	0	397.0	382.3	179	407	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz478	locus_1042114_1042700	1042114	1042700	587	0	10.0	9.5	4	10	100.0	100.0	96.1	62.9	0.0	0.0	0.0	0.0	0.0
mz478	locus_1049123_1049684	1049123	1049684	562	0	4.0	3.8	1	4	100.0	99.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz478	locus_1050866_1051481	1050866	1051481	616	0	125.0	121.3	57	128	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	92.9
mz478	locus_1054544_1055118	1054544	1055118	575	0	78.0	75.2	38	82	100.0	100.0	100.0	100.0	100.0	100.0	99.7	99.7	0.0
mz478	locus_1057344_1057902	1057344	1057902	559	0	1501.0	1460.7	552	1530	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz478	locus_1072022_1072555	1072022	1072555	534	0	836.0	811.4	367	856	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz478	locus_1104604_1105171	1104604	1105171	568	0	220.0	209.8	58	229	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz478	locus_6906_7492	6906	7492	587	0	37.0	36.0	15	39	100.0	100.0	100.0	100.0	98.6	97.1	0.0	0.0	0.0
mz478	locus_1128360_1128924	1128360	1128924	565	0	57.0	56.0	26	61	100.0	100.0	100.0	100.0	100.0	99.5	98.6	92.2	0.0
mz478	locus_1130248_1130844	1130248	1130844	597	0	238.0	218.0	52	249	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz478	locus_101570_102137	101570	102137	568	0	310.0	286.7	94	316	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz478	locus_106712_107310	106712	107310	599	0	113.0	109.5	46	119	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	87.1
mz478	locus_19650_20166	19650	20166	517	0	160.0	157.5	82	166	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz478	locus_189605_190127	189605	190127	523	0	151.0	149.2	72	155	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz478	locus_214607_215181	214607	215181	575	0	35.0	34.1	15	36	100.0	100.0	100.0	100.0	97.7	94.4	0.0	0.0	0.0
mz478	locus_20302_20892	20302	20892	591	0	8.0	8.4	1	11	100.0	99.7	78.5	34.9	0.0	0.0	0.0	0.0	0.0
mz478	locus_244634_245243	244634	245243	610	0	320.0	274.2	60	334	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	96.7
mz478	locus_253222_253808	253222	253808	587	0	77.0	73.4	29	80	100.0	100.0	100.0	100.0	100.0	99.8	99.8	99.3	0.0
mz478	locus_254023_254581	254023	254581	559	0	27.0	26.1	14	28	100.0	100.0	100.0	100.0	78.2	0.0	0.0	0.0	0.0
mz478	locus_264813_265405	264813	265405	593	0	125.0	122.4	53	132	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	95.4
mz478	locus_311821_312450	311821	312450	630	0	119.5	108.9	28	136	100.0	100.0	100.0	100.0	100.0	99.7	99.7	99.7	77.8
mz478	locus_321507_322062	321507	322062	556	0	199.0	191.0	60	206	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz478	locus_27662_28204	27662	28204	543	0	90.0	88.4	25	94	100.0	100.0	100.0	100.0	100.0	99.8	99.6	99.4	0.0
mz478	locus_372296_372862	372296	372862	567	0	118.0	114.0	61	123	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	94.4
mz478	locus_234911_235381	234911	235381	471	0	441.0	434.3	279	448	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
