sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz479	locus_708212_708840	708212	708840	629	0	7.0	6.6	3	7	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_60976_61551	60976	61551	576	0	5.0	5.0	1	6	100.0	99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_772599_773182	772599	773182	584	0	56.0	54.1	11	58	100.0	100.0	100.0	100.0	99.5	99.1	97.3	87.0	0.0
mz479	locus_6272_6851	6272	6851	580	0	8.0	7.0	1	8	100.0	99.7	61.4	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_858336_858869	858336	858869	534	0	59.0	56.1	15	62	100.0	100.0	100.0	100.0	99.6	99.6	97.8	84.3	0.0
mz479	locus_873851_874387	873851	874387	537	0	39.0	37.9	15	40	100.0	100.0	100.0	100.0	99.4	98.7	22.3	0.0	0.0
mz479	locus_884017_884576	884017	884576	560	35	2.0	1.7	0	2	93.8	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_890076_890675	890076	890675	600	10	1.0	1.0	0	1	98.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_915022_915600	915022	915600	579	2	2.0	1.9	0	2	99.7	90.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_915797_916386	915797	916386	590	0	21.0	20.0	4	22	100.0	100.0	99.7	99.7	0.0	0.0	0.0	0.0	0.0
mz479	locus_955414_955954	955414	955954	541	0	67.0	64.8	26	71	100.0	100.0	100.0	100.0	100.0	99.6	99.6	96.1	0.0
mz479	locus_1009874_1010467	1009874	1010467	594	0	18.0	17.2	6	19	100.0	100.0	98.3	96.6	0.0	0.0	0.0	0.0	0.0
mz479	locus_1019579_1020141	1019579	1020141	563	2	4.0	3.5	0	4	99.6	99.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_1034458_1035080	1034458	1035080	623	0	50.0	46.7	13	53	100.0	100.0	100.0	100.0	99.7	99.5	82.3	50.7	0.0
mz479	locus_1040128_1040684	1040128	1040684	557	0	52.0	48.5	16	53	100.0	100.0	100.0	100.0	98.9	97.8	82.4	73.6	0.0
mz479	locus_1042114_1042700	1042114	1042700	587	0	10.0	9.2	3	10	100.0	100.0	92.3	50.6	0.0	0.0	0.0	0.0	0.0
mz479	locus_1049123_1049684	1049123	1049684	562	2	2.0	2.0	0	2	99.6	97.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_1050866_1051481	1050866	1051481	616	0	90.0	86.4	34	94	100.0	100.0	100.0	100.0	100.0	100.0	99.2	98.1	0.0
mz479	locus_1054544_1055118	1054544	1055118	575	0	7.0	7.5	1	9	100.0	99.7	37.4	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_1057344_1057902	1057344	1057902	559	0	126.0	121.0	36	130	100.0	100.0	100.0	100.0	100.0	100.0	99.8	99.6	91.8
mz479	locus_1072022_1072555	1072022	1072555	534	0	23.0	22.1	7	24	100.0	100.0	99.6	99.4	0.0	0.0	0.0	0.0	0.0
mz479	locus_1104604_1105171	1104604	1105171	568	0	46.0	42.9	5	48	100.0	100.0	99.6	99.6	92.4	91.5	78.0	0.0	0.0
mz479	locus_6906_7492	6906	7492	587	0	13.0	12.5	4	14	100.0	100.0	99.0	91.5	0.0	0.0	0.0	0.0	0.0
mz479	locus_1128360_1128924	1128360	1128924	565	0	5.0	4.4	1	5	100.0	99.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_1130248_1130844	1130248	1130844	597	0	52.0	47.0	18	57	100.0	100.0	100.0	100.0	84.8	84.3	82.4	62.6	0.0
mz479	locus_101570_102137	101570	102137	568	0	18.0	15.7	3	18	100.0	100.0	83.1	83.1	0.0	0.0	0.0	0.0	0.0
mz479	locus_106712_107310	106712	107310	599	0	23.0	22.3	6	25	100.0	100.0	99.7	99.7	28.0	0.0	0.0	0.0	0.0
mz479	locus_19650_20166	19650	20166	517	5	1.0	1.0	0	1	99.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_189605_190127	189605	190127	523	0	6.0	5.9	4	6	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_214607_215181	214607	215181	575	0	14.0	13.7	6	14	100.0	100.0	99.8	98.4	0.0	0.0	0.0	0.0	0.0
mz479	locus_20302_20892	20302	20892	591	49	2.0	1.5	0	2	91.7	54.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_244634_245243	244634	245243	610	0	31.0	25.3	1	32	100.0	99.8	83.4	83.4	76.4	71.1	0.0	0.0	0.0
mz479	locus_253222_253808	253222	253808	587	0	30.0	27.7	5	34	100.0	100.0	99.7	99.7	69.2	52.0	0.0	0.0	0.0
mz479	locus_254023_254581	254023	254581	559	0	5.0	4.6	2	5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz479	locus_264813_265405	264813	265405	593	0	69.0	67.2	33	73	100.0	100.0	100.0	100.0	100.0	100.0	99.7	98.0	0.0
mz479	locus_311821_312450	311821	312450	630	0	42.0	37.4	7	49	100.0	100.0	98.9	83.2	82.4	82.4	66.7	0.0	0.0
mz479	locus_321507_322062	321507	322062	556	0	47.0	43.7	13	49	100.0	100.0	100.0	100.0	96.4	93.0	78.4	0.0	0.0
mz479	locus_27662_28204	27662	28204	543	0	26.0	25.2	4	28	100.0	100.0	99.6	99.4	74.8	0.0	0.0	0.0	0.0
mz479	locus_372296_372862	372296	372862	567	0	40.0	37.9	13	42	100.0	100.0	100.0	100.0	99.3	98.9	52.9	0.0	0.0
mz479	locus_234911_235381	234911	235381	471	0	33.0	32.9	19	35	100.0	100.0	100.0	100.0	99.8	93.8	0.0	0.0	0.0
