sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz454a	locus_6906_7492	6906	7492	587	0	72.0	70.0	24	78	100.0	100.0	100.0	100.0	99.7	99.7	99.0	98.6	0.0
mz454a	locus_1128360_1128924	1128360	1128924	565	0	148.0	137.8	29	151	100.0	100.0	100.0	100.0	100.0	99.6	99.6	99.6	91.2
mz454a	locus_1130248_1130844	1130248	1130844	597	0	32.0	28.4	8	34	100.0	100.0	100.0	97.8	81.6	74.4	0.0	0.0	0.0
mz454a	locus_101570_102137	101570	102137	568	0	133.0	115.1	18	137	100.0	100.0	100.0	100.0	99.3	97.9	86.3	83.1	81.2
mz454a	locus_106712_107310	106712	107310	599	0	87.0	83.4	34	91	100.0	100.0	100.0	100.0	100.0	100.0	99.3	98.8	0.0
mz454a	locus_19650_20166	19650	20166	517	0	118.0	115.2	47	123	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8	91.9
mz454a	locus_189605_190127	189605	190127	523	0	47.0	46.3	16	48	100.0	100.0	100.0	100.0	99.6	99.6	97.3	0.0	0.0
mz454a	locus_214607_215181	214607	215181	575	0	28.0	27.0	7	29	100.0	100.0	99.8	99.7	87.0	0.0	0.0	0.0	0.0
mz454a	locus_20302_20892	20302	20892	591	0	55.0	49.0	9	63	100.0	100.0	100.0	99.8	87.1	86.6	76.0	70.7	0.0
mz454a	locus_244634_245243	244634	245243	610	0	72.5	61.3	10	76	100.0	100.0	100.0	100.0	97.2	95.9	83.4	75.4	0.0
mz454a	locus_253222_253808	253222	253808	587	0	79.0	71.0	24	83	100.0	100.0	100.0	100.0	99.7	99.7	96.1	80.1	0.0
mz454a	locus_254023_254581	254023	254581	559	0	38.0	38.4	15	42	100.0	100.0	100.0	100.0	99.5	99.3	27.5	0.0	0.0
mz454a	locus_264813_265405	264813	265405	593	0	293.0	288.8	146	302	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz454a	locus_311821_312450	311821	312450	630	0	79.5	70.5	13	93	100.0	100.0	100.0	100.0	82.4	82.4	81.6	80.0	0.0
mz454a	locus_321507_322062	321507	322062	556	0	220.0	206.4	54	225	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz454a	locus_27662_28204	27662	28204	543	0	91.0	87.7	25	92	100.0	100.0	100.0	100.0	100.0	99.6	99.3	98.5	0.0
mz454a	locus_372296_372862	372296	372862	567	0	243.0	230.8	126	249	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz454a	locus_234911_235381	234911	235381	471	0	87.0	86.3	59	92	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	0.0
