sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz443	locus_1054544_1055118	1054544	1055118	575	0	464.0	441.3	175	478	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1057344_1057902	1057344	1057902	559	0	1283.0	1235.8	407	1304	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1072022_1072555	1072022	1072555	534	0	586.0	568.6	260	601	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1104604_1105171	1104604	1105171	568	0	579.5	547.6	119	596	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_6906_7492	6906	7492	587	0	304.0	297.3	132	317	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1128360_1128924	1128360	1128924	565	0	437.0	415.3	127	449	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_1130248_1130844	1130248	1130844	597	0	309.0	280.9	67	322	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz443	locus_101570_102137	101570	102137	568	0	374.0	337.5	88	383	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz443	locus_106712_107310	106712	107310	599	0	348.0	333.7	128	359	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_19650_20166	19650	20166	517	0	550.0	538.2	247	565	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_189605_190127	189605	190127	523	0	356.0	350.6	161	362	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_214607_215181	214607	215181	575	0	188.0	184.1	77	192	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz443	locus_20302_20892	20302	20892	591	0	130.0	120.5	26	145	100.0	100.0	100.0	100.0	100.0	99.7	99.7	99.7	76.0
mz443	locus_244634_245243	244634	245243	610	0	348.0	309.2	71	367	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.0
mz443	locus_253222_253808	253222	253808	587	0	357.0	327.5	141	367	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_254023_254581	254023	254581	559	0	137.0	135.8	64	149	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.5
mz443	locus_264813_265405	264813	265405	593	0	664.0	650.9	276	676	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_311821_312450	311821	312450	630	0	299.0	268.0	78	318	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz443	locus_321507_322062	321507	322062	556	0	522.0	494.2	185	532	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_27662_28204	27662	28204	543	0	462.0	449.9	132	476	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_372296_372862	372296	372862	567	0	571.0	545.4	297	586	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz443	locus_234911_235381	234911	235381	471	0	430.0	424.8	275	440	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
