sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz411	locus_106712_107310	106712	107310	599	2	1.0	1.0	0	1	99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_19650_20166	19650	20166	517	12	4.0	3.7	0	4	97.7	96.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_189605_190127	189605	190127	523	0	3.0	2.6	1	3	100.0	98.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_214607_215181	214607	215181	575	22	1.0	1.0	0	1	96.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_20302_20892	20302	20892	591	10	1.0	1.0	0	1	98.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_244634_245243	244634	245243	610	9	4.0	3.2	0	4	98.5	83.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_253222_253808	253222	253808	587	77	1.0	0.9	0	1	86.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_254023_254581	254023	254581	559	121	2.0	1.6	0	2	78.4	77.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_264813_265405	264813	265405	593	5	3.0	2.7	0	3	99.2	93.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_311821_312450	311821	312450	630	45	1.0	0.9	0	1	92.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_321507_322062	321507	322062	556	25	2.0	1.8	0	2	95.5	87.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_27662_28204	27662	28204	543	12	1.0	1.0	0	1	97.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_372296_372862	372296	372862	567	0	2.0	2.0	1	2	100.0	96.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz411	locus_234911_235381	234911	235381	471	0	5.0	4.1	1	5	100.0	99.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0
