sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz476a	locus_47737_48286	47737	48286	550	0	432.0	420.8	181	441	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_619683_620217	619683	620217	535	0	712.0	695.3	339	727	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_623085_623666	623085	623666	582	0	623.5	586.1	317	642	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_656560_657095	656560	657095	536	0	570.0	548.4	200	581	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_669846_670422	669846	670422	577	0	738.0	717.8	385	752	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_670741_671255	670741	671255	515	0	477.0	462.8	156	487	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_708212_708840	708212	708840	629	0	752.0	701.4	294	775	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_60976_61551	60976	61551	576	0	155.0	152.1	48	160	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	99.7
mz476a	locus_772599_773182	772599	773182	584	0	346.0	338.0	133	354	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_6272_6851	6272	6851	580	0	487.0	441.3	126	504	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_858336_858869	858336	858869	534	0	816.0	785.8	312	836	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_873851_874387	873851	874387	537	0	667.0	652.1	279	676	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_884017_884576	884017	884576	560	0	560.0	531.6	216	571	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_890076_890675	890076	890675	600	0	441.0	388.7	133	454	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_915022_915600	915022	915600	579	0	1103.0	1074.8	395	1126	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_915797_916386	915797	916386	590	0	770.0	741.2	229	782	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_955414_955954	955414	955954	541	0	923.0	891.7	458	940	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1009874_1010467	1009874	1010467	594	0	377.0	361.3	152	387	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1019579_1020141	1019579	1020141	563	0	163.0	157.7	64	169	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.5
mz476a	locus_1034458_1035080	1034458	1035080	623	0	865.0	811.4	236	882	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1040128_1040684	1040128	1040684	557	0	638.0	612.1	255	653	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1042114_1042700	1042114	1042700	587	0	546.0	526.7	273	562	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1049123_1049684	1049123	1049684	562	0	299.0	290.4	95	308	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz476a	locus_1050866_1051481	1050866	1051481	616	0	864.0	833.0	378	886	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1054544_1055118	1054544	1055118	575	0	815.0	775.2	332	831	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1057344_1057902	1057344	1057902	559	0	1926.0	1860.0	639	1961	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1072022_1072555	1072022	1072555	534	0	888.5	861.8	378	907	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1104604_1105171	1104604	1105171	568	0	769.0	723.4	179	787	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_6906_7492	6906	7492	587	0	525.0	512.8	221	542	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1128360_1128924	1128360	1128924	565	0	696.0	663.6	204	709	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_1130248_1130844	1130248	1130844	597	0	535.0	488.5	147	552	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_101570_102137	101570	102137	568	0	605.0	552.0	168	617	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_106712_107310	106712	107310	599	0	521.0	503.6	209	542	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_19650_20166	19650	20166	517	0	622.0	606.0	305	634	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_189605_190127	189605	190127	523	0	573.0	566.9	252	586	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_214607_215181	214607	215181	575	0	361.0	354.0	176	372	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_20302_20892	20302	20892	591	0	258.0	239.6	57	276	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz476a	locus_244634_245243	244634	245243	610	0	422.0	361.5	61	443	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.5
mz476a	locus_253222_253808	253222	253808	587	0	565.0	520.3	247	577	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_254023_254581	254023	254581	559	0	234.0	229.0	107	247	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_264813_265405	264813	265405	593	0	1031.0	1012.6	521	1048	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_311821_312450	311821	312450	630	0	446.5	396.1	111	483	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_321507_322062	321507	322062	556	0	871.0	825.5	296	888	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_27662_28204	27662	28204	543	0	820.0	800.8	243	837	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_372296_372862	372296	372862	567	0	882.0	844.6	447	899	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz476a	locus_234911_235381	234911	235381	471	0	522.0	513.0	332	533	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
