sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz406	locus_1009874_1010467	1009874	1010467	594	0	104.0	98.6	32	107	100.0	100.0	100.0	100.0	100.0	100.0	99.7	98.7	74.2
mz406	locus_1019579_1020141	1019579	1020141	563	0	28.0	26.2	4	29	100.0	100.0	99.5	99.1	86.3	0.0	0.0	0.0	0.0
mz406	locus_1034458_1035080	1034458	1035080	623	0	283.0	259.1	46	292	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	99.7
mz406	locus_1040128_1040684	1040128	1040684	557	0	97.0	90.9	41	101	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.5	20.5
mz406	locus_1042114_1042700	1042114	1042700	587	0	189.0	184.0	80	198	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz406	locus_1049123_1049684	1049123	1049684	562	0	89.0	86.5	24	92	100.0	100.0	100.0	100.0	99.6	99.6	99.6	99.6	0.0
mz406	locus_1050866_1051481	1050866	1051481	616	0	271.0	256.2	95	278	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz406	locus_1054544_1055118	1054544	1055118	575	0	281.0	265.3	83	292	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7
mz406	locus_1057344_1057902	1057344	1057902	559	0	590.0	562.0	146	601	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz406	locus_1072022_1072555	1072022	1072555	534	0	296.0	283.5	118	306	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz406	locus_1104604_1105171	1104604	1105171	568	0	225.0	210.3	35	232	100.0	100.0	100.0	100.0	100.0	100.0	99.6	99.6	98.6
mz406	locus_6906_7492	6906	7492	587	0	120.0	117.9	46	128	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.7	96.4
mz406	locus_1128360_1128924	1128360	1128924	565	0	198.0	185.8	48	203	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6	99.3
mz406	locus_1130248_1130844	1130248	1130844	597	0	104.0	91.6	23	108	100.0	100.0	100.0	100.0	99.7	99.7	98.7	86.1	59.1
mz406	locus_101570_102137	101570	102137	568	0	207.0	182.6	26	212	100.0	100.0	100.0	100.0	100.0	99.8	99.6	99.5	83.1
mz406	locus_106712_107310	106712	107310	599	0	155.0	147.8	52	159	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.3
mz406	locus_19650_20166	19650	20166	517	0	179.0	177.4	86	189	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz406	locus_189605_190127	189605	190127	523	0	119.0	117.1	53	121	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	98.1
mz406	locus_214607_215181	214607	215181	575	0	77.0	75.5	19	80	100.0	100.0	100.0	100.0	99.7	99.7	99.5	98.4	0.0
mz406	locus_20302_20892	20302	20892	591	0	75.0	68.7	12	88	100.0	100.0	100.0	100.0	99.0	98.6	87.1	76.0	0.0
mz406	locus_244634_245243	244634	245243	610	0	166.0	140.8	21	176	100.0	100.0	100.0	100.0	99.7	98.5	96.4	83.4	76.6
mz406	locus_253222_253808	253222	253808	587	0	157.0	141.2	42	163	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.8	89.1
mz406	locus_254023_254581	254023	254581	559	0	85.0	85.3	34	96	100.0	100.0	100.0	100.0	100.0	100.0	99.8	99.6	0.0
mz406	locus_264813_265405	264813	265405	593	0	451.0	441.8	200	459	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz406	locus_311821_312450	311821	312450	630	0	146.0	124.5	22	157	100.0	100.0	100.0	100.0	99.2	96.2	82.4	82.4	79.4
mz406	locus_321507_322062	321507	322062	556	0	320.0	301.3	98	328	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz406	locus_27662_28204	27662	28204	543	0	226.0	219.8	69	231	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.6
mz406	locus_372296_372862	372296	372862	567	0	375.0	354.3	182	383	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
mz406	locus_234911_235381	234911	235381	471	0	155.0	151.5	102	157	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0
