sample	name	start	end	length	missing_sites	depth_median	depth_mean	depth_min	depth_max	cov_perc_1.0x	cov_perc_2.0x	cov_perc_8.0x	cov_perc_10.0x	cov_perc_25.0x	cov_perc_30.0x	cov_perc_40.0x	cov_perc_50.0x	cov_perc_100.0x
mz446a	locus_1042114_1042700	1042114	1042700	587	9	2.0	2.4	0	3	98.5	91.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_1049123_1049684	1049123	1049684	562	0	3.0	2.9	1	3	100.0	99.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_1050866_1051481	1050866	1051481	616	0	6.0	6.1	2	7	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_1054544_1055118	1054544	1055118	575	0	25.0	24.2	8	27	100.0	100.0	100.0	99.7	58.3	0.0	0.0	0.0	0.0
mz446a	locus_1057344_1057902	1057344	1057902	559	0	58.0	55.7	13	63	100.0	100.0	100.0	100.0	99.6	99.6	92.3	83.0	0.0
mz446a	locus_1072022_1072555	1072022	1072555	534	0	6.0	5.7	1	6	100.0	99.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_1104604_1105171	1104604	1105171	568	0	26.5	24.1	3	28	100.0	100.0	99.6	98.2	65.0	0.0	0.0	0.0	0.0
mz446a	locus_6906_7492	6906	7492	587	2	5.0	4.6	0	5	99.7	99.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_1128360_1128924	1128360	1128924	565	2	4.0	3.4	0	4	99.6	97.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_1130248_1130844	1130248	1130844	597	16	3.0	2.6	0	3	97.3	83.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_101570_102137	101570	102137	568	0	24.0	21.8	6	24	100.0	100.0	99.6	99.6	0.0	0.0	0.0	0.0	0.0
mz446a	locus_106712_107310	106712	107310	599	153	2.0	1.4	0	2	74.5	68.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_19650_20166	19650	20166	517	0	11.0	11.1	5	12	100.0	100.0	99.6	93.2	0.0	0.0	0.0	0.0	0.0
mz446a	locus_189605_190127	189605	190127	523	0	5.0	4.7	2	5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_214607_215181	214607	215181	575	0	3.0	2.6	1	3	100.0	95.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_20302_20892	20302	20892	591	32	2.0	2.1	0	3	94.6	87.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_244634_245243	244634	245243	610	0	9.0	7.6	1	10	100.0	99.5	71.3	1.8	0.0	0.0	0.0	0.0	0.0
mz446a	locus_253222_253808	253222	253808	587	0	8.0	7.4	2	9	100.0	100.0	70.4	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_254023_254581	254023	254581	559	0	5.0	4.8	2	5	100.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_264813_265405	264813	265405	593	0	14.0	13.5	4	15	100.0	100.0	97.6	96.8	0.0	0.0	0.0	0.0	0.0
mz446a	locus_311821_312450	311821	312450	630	0	23.0	20.5	4	26	100.0	100.0	84.0	82.4	43.3	0.0	0.0	0.0	0.0
mz446a	locus_321507_322062	321507	322062	556	0	7.0	6.4	3	8	100.0	100.0	9.5	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_27662_28204	27662	28204	543	0	16.0	15.3	4	16	100.0	100.0	99.3	99.1	0.0	0.0	0.0	0.0	0.0
mz446a	locus_372296_372862	372296	372862	567	0	8.0	7.7	5	8	100.0	100.0	70.9	0.0	0.0	0.0	0.0	0.0	0.0
mz446a	locus_234911_235381	234911	235381	471	0	16.0	15.9	10	19	100.0	100.0	100.0	100.0	0.0	0.0	0.0	0.0	0.0
